"User_ID","Age","Gender","Occupation","Device_Type","Daily_Phone_Hours","Social_Media_Hours","Work_Productivity_Score","Sleep_Hours","Stress_Level","App_Usage_Count","Caffeine_Intake_Cups","Weekend_Screen_Time_Hours"
"U46095",59,"Other","Business Owner","Android",2.4,4.8,3,5.1,7,16,1,8.4
"U46096",33,"Male","Student","Android",10.3,6.7,4,7.6,8,35,5,2.5
"U46097",48,"Female","Business Owner","Android",7.9,5.7,4,7.4,7,42,0,5
"U46098",47,"Male","Business Owner","iOS",7.8,4.5,5,7.4,2,24,6,13.4
"U46099",55,"Other","Freelancer","Android",5.4,2.3,9,7.1,5,31,2,7.2
"U46100",39,"Female","Professional","iOS",5.9,5.3,2,7.9,10,43,3,2.4
"U46101",20,"Other","Student","Android",8.8,3.3,3,8.8,2,39,4,10.3
"U46102",46,"Female","Student","iOS",6.2,7.1,9,6,5,11,2,13.6
"U46103",44,"Female","Freelancer","Android",7.6,7.6,7,6.8,5,47,2,2.7
"U46104",41,"Other","Freelancer","iOS",1.2,0.6,8,7.6,5,17,2,9.4
"U46105",38,"Male","Professional","Android",6.4,3.1,6,6.8,10,28,2,8
"U46106",47,"Female","Professional","iOS",3.8,3.2,8,5,4,20,2,2.2
"U46107",32,"Male","Professional","iOS",1.7,6.2,9,8.7,10,21,0,5.4
"U46108",49,"Male","Professional","Android",5.6,7.4,6,6.3,4,48,2,8.2
"U46109",34,"Female","Business Owner","iOS",6.6,1.6,3,7.5,2,27,3,3.2
"U46110",53,"Male","Business Owner","Android",1.2,4,4,8.4,10,11,0,11.7
"U46111",40,"Male","Freelancer","iOS",3.1,4.4,7,4,1,13,5,3.7
"U46112",27,"Female","Professional","Android",10.4,5.1,3,7.3,9,48,5,8.4
"U46113",39,"Other","Business Owner","iOS",6.1,6.6,6,7.7,5,57,0,6.9
"U46114",22,"Female","Business Owner","Android",10.5,4.3,4,4.1,7,41,0,12.5
"U46115",28,"Other","Student","iOS",11.2,5,3,8.7,9,47,0,3.1
"U46116",28,"Other","Freelancer","Android",2.3,2.9,5,5.2,4,42,2,6.4
"U46117",39,"Other","Professional","Android",9.3,3.6,9,5.4,4,40,0,9.4
"U46118",53,"Other","Business Owner","Android",2.3,7.6,1,8,4,22,5,5.9
"U46119",36,"Male","Professional","Android",6,3.7,3,6.4,5,40,6,4.9
"U46120",44,"Female","Student","iOS",1.1,5.8,4,6.2,5,29,6,10.9
"U46121",47,"Male","Business Owner","Android",9.7,7.2,8,5.8,8,27,0,12.7
"U46122",55,"Female","Business Owner","iOS",6.8,3.9,5,4.9,7,34,3,11.1
"U46123",58,"Male","Professional","iOS",4.8,1.3,7,7,6,29,3,4.5
"U46124",21,"Male","Student","Android",11.4,5.2,8,7.8,3,9,3,12.1
"U46125",23,"Male","Freelancer","Android",3.6,2.9,7,6.1,1,51,0,6.4
"U46126",60,"Female","Professional","iOS",2.4,5.7,9,6.1,2,11,4,9
"U46127",49,"Other","Professional","Android",7.2,5.2,2,6.9,3,33,3,5
"U46128",38,"Male","Student","iOS",11.9,2.4,8,5.1,8,53,6,3.6
"U46129",28,"Female","Business Owner","iOS",7,7.2,4,4.3,5,23,3,13.4
"U46130",28,"Female","Freelancer","iOS",11.6,1,9,4.7,10,50,6,11.4
"U46131",48,"Male","Professional","Android",1.8,4.6,3,8.3,2,53,4,10.1
"U46132",55,"Female","Business Owner","iOS",6.5,2.7,6,5.2,10,52,6,9.8
"U46133",58,"Female","Business Owner","Android",6.1,7.2,5,6.3,10,29,4,12.9
"U46134",29,"Other","Freelancer","iOS",8,2.6,1,4.6,1,32,2,8.7
"U46135",57,"Other","Business Owner","iOS",11.1,1.8,8,8.8,8,34,0,7
"U46136",35,"Male","Professional","Android",7.6,0.9,6,5.1,7,26,4,13.1
"U46137",54,"Male","Freelancer","Android",6.6,3,1,7.9,3,6,3,7.7
"U46138",45,"Other","Freelancer","iOS",5.5,5.2,8,7.6,5,18,6,11.2
"U46139",38,"Female","Business Owner","Android",2.3,0.9,8,8,10,28,5,5.5
"U46140",28,"Female","Business Owner","Android",11.3,5.1,10,5.6,2,30,5,10.6
"U46141",31,"Other","Freelancer","Android",6.2,2.5,2,6.8,5,41,3,4.1
"U46142",57,"Female","Student","iOS",8.8,0.9,6,7.3,4,14,5,2.9
"U46143",43,"Other","Freelancer","Android",7.2,1.3,9,4.9,3,51,4,7.7
"U46144",49,"Other","Freelancer","iOS",11.8,3.7,7,4.2,1,22,4,8.1
"U46145",34,"Male","Professional","Android",10.1,7,9,4.1,1,14,6,8.3
"U46146",55,"Female","Professional","iOS",6.4,8,8,8.1,8,55,3,10.9
"U46147",54,"Male","Professional","iOS",6.8,7.1,8,5.8,10,52,0,4.6
"U46148",57,"Other","Business Owner","Android",2.5,5.7,2,5.4,4,13,4,11.9
"U46149",21,"Male","Professional","iOS",5.3,7,8,4.5,3,39,4,13.1
"U46150",27,"Other","Freelancer","iOS",11.7,1.5,5,4.1,4,38,4,4.6
"U46151",21,"Female","Freelancer","Android",11.3,0.8,8,8.6,9,14,4,11.2
"U46152",32,"Female","Business Owner","Android",10,5,7,4.9,2,15,1,8.7
"U46153",60,"Male","Freelancer","iOS",4.3,7.3,3,5.3,2,55,0,7.9
"U46154",51,"Other","Freelancer","Android",11.6,4.1,6,6.1,3,38,6,5.4
"U46155",39,"Male","Professional","Android",6.3,6.5,4,6.3,1,43,4,8.9
"U46156",35,"Male","Student","iOS",6.9,7.4,7,8.1,6,44,0,8.3
"U46157",20,"Male","Professional","Android",10.8,3.9,3,4.8,8,12,4,8.7
"U46158",46,"Female","Business Owner","Android",7.2,4.3,8,6,9,52,6,4.8
"U46159",18,"Female","Student","Android",9.3,6,4,4.1,6,49,4,13.2
"U46160",21,"Other","Freelancer","Android",1.8,0.8,8,4.6,5,29,3,12.8
"U46161",53,"Female","Freelancer","iOS",1.8,1.3,6,5,7,9,3,4.2
"U46162",34,"Other","Student","iOS",8.2,5.9,7,5.7,5,46,5,3.3
"U46163",23,"Male","Freelancer","Android",11.1,4.1,7,8,6,35,4,11.2
"U46164",39,"Female","Student","Android",9.5,1.1,7,8.4,9,15,2,9.8
"U46165",54,"Female","Student","Android",11.3,0.6,9,8.6,9,38,3,4.8
"U46166",23,"Male","Professional","Android",1.8,8,6,6.7,2,30,1,8.3
"U46167",26,"Male","Business Owner","iOS",6.9,2.2,9,8.6,6,29,1,5.1
"U46168",36,"Male","Freelancer","Android",10.6,2.5,3,7.2,3,49,1,13.9
"U46169",27,"Male","Freelancer","iOS",1.8,1.5,4,4.2,2,27,2,3.1
"U46170",44,"Male","Professional","iOS",6.9,5,1,8.7,7,47,4,11.8
"U46171",54,"Male","Student","iOS",10.7,7.5,9,4.3,6,22,3,10.1
"U46172",38,"Male","Business Owner","iOS",5.2,3.2,3,4.7,7,24,2,3
"U46173",48,"Male","Freelancer","Android",10.2,1.2,6,4.7,7,42,2,11
"U46174",38,"Female","Business Owner","Android",7.3,2.8,5,6,7,54,3,5.9
"U46175",32,"Male","Student","Android",10.5,1.3,2,5.5,5,24,1,12.8
"U46176",52,"Other","Student","Android",1.6,7,7,8.2,6,32,5,13.3
"U46177",39,"Female","Freelancer","iOS",10.6,1.2,3,5.5,7,55,1,13.1
"U46178",22,"Female","Business Owner","Android",4,2.4,6,6,6,44,1,3.8
"U46179",30,"Male","Professional","Android",1.2,6.4,8,7.9,5,58,6,2.9
"U46180",56,"Female","Freelancer","Android",8.3,1.1,1,7.3,1,9,3,4.3
"U46181",48,"Other","Professional","Android",2.7,4.6,7,4.9,10,34,5,4.9
"U46182",42,"Male","Professional","iOS",11.6,1.3,5,6.5,7,48,2,11.1
"U46183",33,"Male","Business Owner","Android",10.7,5.7,6,6.8,1,19,0,6
"U46184",39,"Other","Business Owner","Android",11,3.7,10,5.1,1,45,6,13.9
"U46185",28,"Other","Business Owner","iOS",4.2,2.4,2,6.2,3,32,3,2.2
"U46186",57,"Female","Professional","Android",9.9,5.5,2,6.9,4,60,4,7.1
"U46187",36,"Male","Student","Android",8.4,6.8,4,6.5,9,32,4,7
"U46188",44,"Male","Professional","iOS",5.8,1.3,4,4.2,9,27,0,12.6
"U46189",22,"Female","Business Owner","Android",1.1,3.2,1,7.4,9,13,6,4
"U46190",37,"Female","Professional","iOS",7.5,5.5,1,7.8,5,23,1,10.6
"U46191",26,"Other","Professional","iOS",11,6.9,2,8.7,2,46,2,12.1
"U46192",45,"Female","Professional","Android",8.1,2.4,9,5.6,7,28,0,5.1
"U46193",28,"Other","Business Owner","iOS",11.9,2.3,7,5.9,5,9,6,2
"U46194",19,"Other","Student","Android",9.9,7.8,6,6.7,10,13,5,5.1
"U46195",35,"Female","Freelancer","iOS",4.2,1.1,3,5.5,5,13,1,4.7
"U46196",21,"Other","Business Owner","Android",10.3,2.6,8,4.8,4,36,2,5.6
"U46197",50,"Male","Business Owner","Android",1.9,4.2,4,4.1,4,26,1,10.5
"U46198",40,"Other","Professional","Android",4.2,7.9,6,7.2,9,44,5,11.9
"U46199",27,"Female","Business Owner","Android",11.8,2.7,8,6.8,7,21,3,9.5
"U46200",19,"Male","Business Owner","iOS",1.3,8,4,4,10,23,2,9.9
"U46201",43,"Other","Business Owner","Android",11.1,5.9,2,5.1,4,51,1,12.2
"U46202",33,"Other","Student","Android",8.1,5,8,4.9,7,54,4,2.9
"U46203",31,"Male","Freelancer","Android",9.6,3.7,1,7.9,5,13,0,6.9
"U46204",34,"Male","Student","iOS",8.6,1.5,9,7.2,9,59,5,8.6
"U46205",44,"Female","Student","iOS",7,7.6,4,6.9,9,39,2,3.5
"U46206",22,"Male","Student","iOS",5.2,3.9,10,7.1,9,37,0,2.4
"U46207",22,"Other","Professional","Android",9.1,4.7,2,6.5,1,26,4,11.9
"U46208",51,"Other","Freelancer","Android",2,2.5,9,4.9,7,31,6,6.8
"U46209",56,"Female","Business Owner","Android",3.3,7.9,5,7.2,1,40,4,7.4
"U46210",49,"Female","Student","Android",6.5,1.4,8,4.1,4,15,2,6.9
"U46211",51,"Other","Professional","iOS",11.2,6.6,10,8.6,6,56,3,13.5
"U46212",49,"Female","Professional","Android",8.8,5.9,10,5.1,3,11,5,3.5
"U46213",30,"Male","Freelancer","Android",6.2,1.6,4,8,10,33,1,11.9
"U46214",46,"Male","Freelancer","Android",5.7,6.7,4,6.1,6,22,4,8.5
"U46215",27,"Male","Freelancer","Android",1.3,7.1,4,5.2,7,6,4,6
"U46216",51,"Other","Student","Android",8.8,6.8,5,7.9,3,15,5,7.8
"U46217",29,"Other","Professional","Android",8.5,2.3,4,6.9,1,13,0,4
"U46218",59,"Other","Student","iOS",2.9,7.1,7,7.7,3,31,3,11.9
"U46219",42,"Male","Business Owner","iOS",9.6,6.6,4,5.7,7,8,0,5.8
"U46220",40,"Other","Student","Android",1.4,0.6,8,4.9,4,56,2,12.8
"U46221",56,"Female","Business Owner","Android",5.9,3.7,8,5.6,2,30,0,10.9
"U46222",30,"Female","Business Owner","Android",8.3,6.4,3,6.2,8,48,6,3.4
"U46223",60,"Female","Professional","Android",7.8,2.2,5,4.7,6,30,3,9.2
"U46224",31,"Female","Business Owner","iOS",4.9,1.2,3,6.1,6,48,0,9.3
"U46225",50,"Other","Student","iOS",5.3,5.3,9,6.5,7,19,5,2.5
"U46226",20,"Male","Business Owner","iOS",11.5,4.6,3,5.6,2,33,6,13
"U46227",36,"Other","Freelancer","Android",2.7,4.1,4,8.1,4,12,6,13.4
"U46228",24,"Other","Freelancer","Android",8.9,4.3,5,8.8,4,48,1,13.5
"U46229",57,"Male","Freelancer","iOS",8,1.6,4,6.7,8,20,0,11.6
"U46230",22,"Male","Business Owner","Android",5.8,4.1,3,8.5,10,25,0,11.5
"U46231",48,"Male","Business Owner","iOS",9.6,5.3,8,8.6,7,21,0,4.1
"U46232",23,"Male","Business Owner","iOS",2,2.3,9,4.9,10,6,2,6.6
"U46233",42,"Female","Business Owner","iOS",7.8,1.6,4,6.4,6,28,1,3.2
"U46234",21,"Male","Student","Android",9.3,5.6,9,4.3,3,48,5,8.3
"U46235",33,"Female","Professional","Android",5.6,3.4,10,6.1,5,54,1,2.5
"U46236",30,"Male","Professional","Android",3.6,4.3,6,8.4,7,44,4,8.6
"U46237",32,"Other","Student","Android",4.3,2.5,2,7.1,8,21,2,7.6
"U46238",21,"Female","Professional","iOS",10.2,5,8,4.5,3,8,5,9
"U46239",50,"Male","Student","iOS",10,6.8,3,7.7,8,43,6,9.2
"U46240",41,"Male","Business Owner","Android",5.9,6.9,5,8.8,8,47,5,13.5
"U46241",36,"Other","Student","iOS",10.6,3.7,1,6.4,6,34,3,10.5
"U46242",36,"Male","Professional","iOS",2.2,7.9,4,6.6,7,29,2,4.7
"U46243",23,"Female","Freelancer","iOS",7.6,4.1,3,8.7,7,41,2,6.4
"U46244",51,"Female","Professional","iOS",10.7,4.8,9,6.8,4,32,4,8
"U46245",59,"Other","Freelancer","iOS",3.3,3,6,4.4,5,28,4,5.8
"U46246",37,"Other","Freelancer","iOS",6.9,5.5,9,8.1,10,5,6,5.2
"U46247",33,"Other","Freelancer","iOS",10.1,6.4,1,5,6,6,3,4.4
"U46248",44,"Female","Business Owner","iOS",3.7,5.3,4,7.6,7,8,2,4.5
"U46249",59,"Other","Business Owner","Android",1.9,0.6,8,4.3,3,46,0,12.7
"U46250",45,"Female","Professional","iOS",7.4,2.2,1,5.7,8,38,6,10.4
"U46251",21,"Male","Business Owner","iOS",7.2,5.6,2,4.5,7,44,4,4.7
"U46252",60,"Female","Student","iOS",8.2,7.6,5,6.4,2,23,2,4
"U46253",29,"Female","Professional","Android",3.5,7.5,9,6,7,48,3,9.8
"U46254",19,"Other","Freelancer","iOS",2.3,3.5,8,6.8,7,40,4,7.3
"U46255",58,"Other","Business Owner","Android",10.8,4.8,8,5,4,23,2,2.3
"U46256",56,"Male","Student","iOS",7,5,2,8.9,9,59,1,3.9
"U46257",30,"Male","Student","iOS",2,7,7,5.4,4,32,6,7.2
"U46258",23,"Female","Business Owner","Android",3.2,1.6,7,5.4,1,50,0,5.8
"U46259",32,"Male","Professional","Android",11.3,0.6,2,5.4,7,23,3,11.5
"U46260",48,"Male","Student","iOS",2.3,3,5,6.6,3,26,5,4.8
"U46261",53,"Female","Student","Android",10.4,1.4,7,8.6,1,19,4,9.1
"U46262",52,"Male","Student","iOS",7.6,4.7,6,4.4,2,37,5,12
"U46263",21,"Male","Freelancer","iOS",11.8,1,1,5.7,10,17,6,2.2
"U46264",28,"Female","Business Owner","Android",5.5,5.2,1,5.4,6,16,2,4.5
"U46265",22,"Female","Business Owner","iOS",11.4,6.6,6,5.9,10,10,4,13.6
"U46266",20,"Female","Professional","Android",11.6,1.9,10,8.6,2,8,1,13.9
"U46267",55,"Other","Business Owner","iOS",10.7,5.3,8,5.4,5,14,0,6.9
"U46268",33,"Male","Student","Android",3.1,1.5,6,7.1,4,48,2,5.4
"U46269",44,"Female","Business Owner","iOS",10,2,1,4.7,4,39,0,2.8
"U46270",49,"Other","Freelancer","Android",4.1,4.8,10,6.8,6,59,5,12.7
"U46271",44,"Female","Student","Android",4.9,6.6,10,9,4,23,5,11
"U46272",49,"Other","Freelancer","iOS",11,3.6,2,8.9,7,18,2,8
"U46273",47,"Other","Freelancer","iOS",10.5,4.7,8,7.5,2,12,1,9.6
"U46274",47,"Other","Student","Android",4.5,1.4,9,4.5,7,5,3,5.1
"U46275",47,"Male","Business Owner","iOS",6.6,1.2,3,7.7,1,56,6,13.4
"U46276",33,"Other","Student","iOS",1.7,2,5,9,1,57,0,9.6
"U46277",44,"Male","Business Owner","Android",8.1,7.2,1,7.5,9,40,2,5.5
"U46278",39,"Male","Freelancer","iOS",11.2,6.6,6,7.2,4,23,5,8.6
"U46279",47,"Other","Student","Android",7.8,7.5,2,8.2,3,46,4,4.9
"U46280",42,"Male","Student","iOS",7.6,6,4,5.2,1,20,4,4.8
"U46281",37,"Female","Professional","Android",2.3,7.5,9,8,5,18,6,10.1
"U46282",40,"Male","Professional","Android",4.9,7.2,6,4.1,2,26,3,5.7
"U46283",40,"Other","Business Owner","iOS",3.4,2.8,4,5.4,9,27,0,9.2
"U46284",37,"Female","Student","iOS",11.7,1.3,3,6.9,2,31,3,11.9
"U46285",39,"Other","Student","iOS",1.9,2.9,5,8.5,7,32,4,4.6
"U46286",57,"Female","Freelancer","Android",10.4,7.5,6,5.7,8,53,6,13.3
"U46287",21,"Female","Student","iOS",1.3,5.1,2,7.6,10,37,2,5.5
"U46288",31,"Male","Student","iOS",5,7.3,2,8.9,2,43,3,5.8
"U46289",34,"Female","Freelancer","Android",7,4.8,8,6,7,10,4,6.1
"U46290",50,"Other","Business Owner","Android",4,0.9,7,6.4,6,16,5,6.1
"U46291",25,"Other","Business Owner","Android",2.2,6.1,5,8.5,5,37,1,10.6
"U46292",57,"Male","Freelancer","Android",10.8,5.1,10,8.3,4,14,0,8.7
"U46293",39,"Female","Professional","Android",9.9,1.7,8,5.8,1,50,1,8.5
"U46294",34,"Female","Professional","Android",9.4,1.9,1,8,1,31,3,7.7
"U46295",30,"Male","Student","Android",10.6,7.9,9,8.7,2,7,2,7.6
"U46296",40,"Other","Professional","iOS",4.1,5.2,4,6.9,7,50,0,11.6
"U46297",25,"Female","Business Owner","iOS",9.9,2.9,6,6.9,9,9,5,5.4
"U46298",24,"Female","Freelancer","iOS",6.3,2.1,1,8.2,2,17,6,5
"U46299",21,"Other","Professional","Android",7.9,2.1,3,4.7,8,17,2,12.3
"U46300",26,"Female","Professional","Android",10,1.9,10,7.6,6,44,6,9.1
"U46301",42,"Female","Business Owner","iOS",1.4,2.3,2,6.6,10,7,1,12.1
"U46302",57,"Male","Business Owner","Android",2.8,7.4,5,4.8,5,50,1,6.4
"U46303",31,"Female","Student","Android",5.7,2,5,4.3,9,47,0,9
"U46304",54,"Male","Student","iOS",4.8,4.9,5,8.1,1,7,3,7.1
"U46305",38,"Other","Student","Android",10.5,1,9,5.5,3,60,4,3.1
"U46306",41,"Other","Business Owner","Android",1.2,6.8,8,8,7,59,4,11.5
"U46307",31,"Male","Business Owner","iOS",8.4,4.1,10,6,9,11,3,9
"U46308",33,"Male","Freelancer","Android",7.9,5.5,9,7.8,3,19,5,6.2
"U46309",21,"Other","Business Owner","iOS",6.2,7.3,4,8.5,5,20,2,10.4
"U46310",52,"Male","Professional","Android",7.8,7.8,8,6.4,7,49,5,4.3
"U46311",57,"Male","Student","iOS",1.1,5.4,4,4.6,10,43,4,9
"U46312",26,"Other","Professional","iOS",10.5,0.6,2,7.2,1,50,3,9.8
"U46313",30,"Female","Student","iOS",6.8,6.3,5,8.3,5,5,5,3.1
"U46314",33,"Other","Freelancer","iOS",2.1,1.5,6,4.5,9,39,2,13
"U46315",30,"Other","Business Owner","iOS",6,0.5,5,5.4,7,46,3,13.4
"U46316",59,"Male","Professional","iOS",7.1,4.5,9,6.5,9,55,1,10.1
"U46317",23,"Male","Business Owner","iOS",2.3,4.4,6,6.7,4,14,6,5.1
"U46318",31,"Male","Student","Android",5.7,1,7,5,9,58,3,10.8
"U46319",41,"Other","Student","Android",6.2,4.8,1,4.2,9,13,0,9.9
"U46320",22,"Other","Freelancer","Android",4.4,6.2,1,6.8,1,59,2,3.2
"U46321",37,"Other","Business Owner","Android",6.2,6.6,10,7.2,3,45,6,4.1
"U46322",59,"Other","Student","Android",1.7,2.1,6,4.5,8,34,0,13.9
"U46323",51,"Female","Student","iOS",3.2,3.7,4,8.8,10,54,0,8.6
"U46324",38,"Male","Professional","iOS",2.9,2.3,8,4.4,10,9,0,5.3
"U46325",39,"Male","Business Owner","Android",9.5,6.7,5,4.1,3,35,4,4.9
"U46326",19,"Female","Student","iOS",2.2,5.7,2,7.7,7,42,2,5.1
"U46327",47,"Male","Freelancer","Android",8.8,6.8,1,8.1,1,36,2,13.3
"U46328",19,"Other","Business Owner","Android",10.2,5.5,6,9,3,20,6,8.3
"U46329",27,"Female","Freelancer","Android",4.4,5.2,5,7.1,10,50,2,9.1
"U46330",42,"Other","Professional","iOS",3.1,5.1,7,8.9,7,21,3,5.4
"U46331",34,"Female","Business Owner","Android",11.4,4.4,7,7.8,9,6,3,8.8
"U46332",19,"Female","Professional","Android",10.4,6.6,10,7.9,10,47,5,7.6
"U46333",45,"Female","Business Owner","iOS",2.9,1.6,4,7.3,4,32,2,3.9
"U46334",26,"Male","Freelancer","iOS",7.8,7.4,10,4.6,8,6,3,12.8
"U46335",45,"Female","Business Owner","iOS",6.7,7.3,8,6.5,5,49,0,6.6
"U46336",18,"Other","Freelancer","Android",3.7,5.4,5,4.9,6,9,2,7.1
"U46337",42,"Female","Student","Android",10.7,6.4,3,7.2,5,60,3,8
"U46338",46,"Male","Business Owner","iOS",3.9,4.2,4,8.2,1,22,6,7.6
"U46339",36,"Male","Student","Android",1.1,3.1,7,5.8,5,20,1,4.4
"U46340",24,"Female","Business Owner","iOS",5,5.6,7,4.9,5,23,4,4.9
"U46341",38,"Male","Business Owner","Android",11,2.4,2,4.9,7,42,5,11.3
"U46342",58,"Male","Freelancer","iOS",1.7,7.8,6,6.3,5,21,1,12.2
"U46343",25,"Female","Freelancer","iOS",4.9,7.9,3,6.2,4,21,1,11.9
"U46344",37,"Male","Professional","iOS",1.1,1.4,1,4.9,10,25,0,8.7
"U46345",37,"Other","Professional","Android",5.8,6.2,9,4.4,2,28,1,9.3
"U46346",50,"Other","Freelancer","iOS",10.9,4.5,1,8.9,2,14,6,6.8
"U46347",48,"Female","Business Owner","iOS",4.2,1.4,8,8.8,10,15,5,12.9
"U46348",45,"Other","Professional","Android",9.5,4,4,5,3,42,5,2
"U46349",28,"Female","Student","Android",5.2,3.4,4,4,8,37,2,8.8
"U46350",24,"Other","Student","iOS",6.1,3.6,6,7.5,8,6,2,5.4
"U46351",44,"Female","Freelancer","iOS",4.9,6.4,5,4.8,5,19,4,9.4
"U46352",36,"Male","Business Owner","iOS",3.7,1.1,3,7.6,2,26,6,7.8
"U46353",53,"Male","Freelancer","iOS",6.6,4.8,1,7,8,25,5,7.8
"U46354",33,"Female","Student","Android",9.3,7.4,2,7.2,2,37,1,7.8
"U46355",34,"Other","Student","Android",2.3,5.6,1,5.1,3,55,0,5.9
"U46356",60,"Male","Professional","Android",5.2,1.5,3,8.3,7,16,4,11.8
"U46357",26,"Male","Business Owner","Android",11.7,2.1,6,6.8,3,56,1,5.9
"U46358",47,"Other","Professional","iOS",8.7,7.3,4,4.7,4,35,4,8
"U46359",55,"Female","Business Owner","iOS",9.3,0.5,8,8.3,3,32,6,4.4
"U46360",47,"Other","Business Owner","Android",7.3,1.4,4,5.2,6,45,1,4.1
"U46361",33,"Female","Student","iOS",5.9,4.5,9,4.6,5,6,2,13.7
"U46362",21,"Male","Student","Android",11.4,2.8,10,4.4,6,44,1,7.5
"U46363",29,"Other","Professional","iOS",3.5,4.3,8,4.8,8,12,6,7.6
"U46364",55,"Male","Business Owner","iOS",3.8,4.5,3,8.4,5,6,6,4.1
"U46365",36,"Other","Business Owner","iOS",1.6,1.6,7,8.8,9,21,4,8.3
"U46366",21,"Other","Student","iOS",10.2,4,7,8.6,1,15,6,3.1
"U46367",45,"Male","Business Owner","iOS",1.5,1,9,8.5,7,47,0,9.7
"U46368",54,"Other","Freelancer","Android",8.7,5.4,7,5.7,4,13,5,12.9
"U46369",38,"Male","Freelancer","Android",8.8,5.8,10,7.2,10,29,3,13.3
"U46370",48,"Other","Business Owner","iOS",2.6,6.1,1,6.4,7,19,0,2.4
"U46371",28,"Other","Professional","Android",2.2,1.8,3,7.3,3,16,0,13.4
"U46372",40,"Female","Freelancer","Android",3.4,2.8,2,4.5,7,60,4,7.3
"U46373",28,"Female","Freelancer","Android",2.9,6.5,2,7.4,3,53,2,8.2
"U46374",60,"Female","Student","Android",6.2,7.9,4,7.8,9,33,0,4.6
"U46375",20,"Female","Professional","iOS",9.2,2.1,7,7.3,9,59,1,8.6
"U46376",28,"Other","Freelancer","iOS",9.9,5.7,7,7.7,6,30,1,7.3
"U46377",32,"Female","Professional","Android",6.3,6.5,10,8.7,2,41,1,9.7
"U46378",41,"Other","Freelancer","Android",6.3,8,8,4.7,8,19,1,8.7
"U46379",50,"Male","Business Owner","Android",4.4,2.4,5,6.8,7,53,2,4.9
"U46380",57,"Female","Business Owner","Android",5.6,4.7,6,6.7,2,32,5,4
"U46381",31,"Male","Freelancer","iOS",3.7,1.6,9,7.3,9,24,5,7.5
"U46382",47,"Male","Professional","Android",8.7,6.9,9,4.5,3,39,2,10.1
"U46383",47,"Other","Business Owner","Android",1.7,3.6,7,4.1,9,29,0,9.6
"U46384",25,"Other","Student","iOS",8,6,10,6.7,1,49,0,8.2
"U46385",28,"Female","Business Owner","iOS",3.8,1.4,4,6.5,9,40,6,6
"U46386",41,"Male","Student","iOS",6.1,7.1,5,4.7,1,53,3,3.7
"U46387",52,"Other","Professional","iOS",7.8,6.9,6,7.2,10,38,2,11.5
"U46388",29,"Female","Professional","Android",7.7,6.1,2,6.1,8,30,1,13.5
"U46389",52,"Other","Business Owner","iOS",10.2,5.4,10,6.2,10,25,5,8.7
"U46390",34,"Female","Business Owner","Android",7.3,4.9,10,5.6,7,11,3,9.1
"U46391",51,"Other","Freelancer","Android",6,3.7,1,8.7,7,58,0,2.6
"U46392",53,"Other","Business Owner","iOS",2.3,3.2,6,5.2,9,35,3,6.9
"U46393",56,"Female","Business Owner","Android",5.7,2.7,3,6.4,2,18,2,3.2
"U46394",23,"Male","Professional","Android",10.3,5,10,5.9,5,35,1,3.5
"U46395",55,"Female","Student","iOS",7.5,7.6,2,4.9,5,8,6,2.2
"U46396",60,"Male","Freelancer","Android",3.5,4.2,1,4.2,9,44,0,2.3
"U46397",55,"Female","Business Owner","Android",3.1,4.9,5,5.4,8,43,3,8.8
"U46398",37,"Male","Business Owner","Android",2.8,1.6,10,5.7,3,45,3,5.5
"U46399",56,"Other","Student","iOS",11.9,4.9,3,6.2,4,20,2,2.3
"U46400",40,"Male","Freelancer","Android",6.4,1.2,7,4.9,4,8,6,10.9
"U46401",23,"Male","Freelancer","iOS",6.6,3.2,8,5.2,6,14,6,5
"U46402",42,"Other","Student","Android",11.7,6.2,3,6.2,10,7,1,2
"U46403",39,"Other","Business Owner","iOS",4.8,1.2,5,9,6,47,2,2.6
"U46404",57,"Other","Freelancer","Android",6.1,6.8,1,6.3,1,49,0,9.5
"U46405",55,"Male","Business Owner","iOS",8.8,4.7,7,6.1,10,35,2,8
"U46406",22,"Male","Business Owner","iOS",2.9,6.2,6,7.1,7,35,2,9.3
"U46407",55,"Male","Professional","iOS",4.4,5.6,2,8.7,2,16,5,9.5
"U46408",35,"Male","Business Owner","iOS",10.1,5.8,2,5.2,9,56,3,6.5
"U46409",38,"Female","Business Owner","iOS",1.3,7.1,7,6,5,52,3,11.8
"U46410",43,"Other","Freelancer","iOS",2.2,5.3,7,6.1,7,5,3,12.6
"U46411",60,"Male","Student","iOS",1.4,5.9,2,7.3,4,51,0,3.2
"U46412",36,"Male","Business Owner","Android",11.2,0.6,2,4.2,3,55,3,2.5
"U46413",37,"Male","Professional","iOS",2.9,5,7,5.5,4,48,6,10.9
"U46414",45,"Female","Student","Android",6.7,0.5,10,8.3,4,37,4,9.3
"U46415",34,"Male","Business Owner","iOS",2,0.6,6,6.7,8,38,5,4.9
"U46416",38,"Other","Professional","iOS",5,2,10,5.3,2,60,5,12.5
"U46417",27,"Female","Student","Android",8.6,1,10,5.8,3,8,0,5.9
"U46418",33,"Female","Student","iOS",5,5.5,1,5.1,6,31,2,7.3
"U46419",55,"Male","Professional","Android",4.4,4.6,10,8.4,4,29,6,9.1
"U46420",18,"Other","Business Owner","Android",8.2,5.9,6,7.8,9,44,2,7.1
